sample.no,year,date,sanctuary,status,site.new,complexity,depth,size.class,count
239,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,0
240,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,0
241,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,1
242,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,1
243,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,0
244,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,0
245,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,0
246,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,1
247,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,3
248,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,2
249,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,0
250,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,0
251,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,0
252,2014,2014-01-27T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,12
253,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,2
254,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,1,0,legal,0
255,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
256,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
257,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
258,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
259,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,4,0,legal,16
260,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
261,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,4
262,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
263,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,3,0,legal,3
264,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,3,0,legal,0
265,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
266,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,3,0,legal,0
267,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
268,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,3,0,legal,10
269,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
270,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
271,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
272,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,3
273,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
274,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,1,0,legal,1
275,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
276,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
277,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,4,0,legal,2
278,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
279,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
280,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,1
281,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
282,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,1,0,legal,0
283,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,legal,2
284,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,legal,6
285,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,0,legal,0
286,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,1
287,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,legal,0
288,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,0,legal,0
289,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,legal,5
290,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,0
291,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,1
292,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,legal,1
293,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,legal,0
294,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,0
295,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,legal,0
296,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,1
297,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,legal,1
298,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,2
299,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,legal,3
300,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,3
301,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,legal,0
302,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,1
303,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,0,0,legal,0
304,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,legal,6
305,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,legal,1
306,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,0,0,legal,0
307,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,2
308,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,0
309,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,legal,1
310,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,legal,1
311,2014,2014-01-27T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,legal,7
312,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,1,0,legal,0
313,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,1,0,legal,0
314,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
315,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
316,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
317,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0,legal,0
318,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
319,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,1
320,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
321,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
322,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0,legal,1
323,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
324,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
325,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
326,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
327,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
328,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
329,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
330,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
331,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
332,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
333,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
334,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
335,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
336,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
337,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
338,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
339,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,1,0,legal,0
340,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
341,2014,2014-01-27T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
342,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
343,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
344,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
345,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
346,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
347,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,1
348,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
349,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
350,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
351,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
352,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
353,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
354,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
355,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
356,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
357,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
358,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
359,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
360,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
361,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,2
362,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
363,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
364,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
365,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
366,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
367,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
368,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,1
369,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,0
370,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,0
371,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,0
372,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,4,0,legal,2
373,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,0,legal,0
374,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,4,0,legal,0
375,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,4,0,legal,0
376,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,0,legal,0
377,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,0,legal,0
378,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,0
379,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,1
380,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,2
381,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,1,0,legal,0
382,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,1,0,legal,0
383,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,4,0,legal,0
384,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,0,legal,0
385,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,1
386,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,4,0,legal,0
387,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,1
388,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,0
389,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,0
390,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,0
391,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,1
392,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,0,legal,1
393,2014,2014-01-27T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,0,legal,0
394,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
395,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
396,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
397,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
398,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
399,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
400,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
401,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,3,0,legal,0
402,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,3,0,legal,0
403,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,0,legal,0
404,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,0,legal,0
405,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
406,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
407,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
408,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
409,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,0,legal,0
410,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
411,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
412,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
413,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,0,0,legal,0
414,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,0,0,legal,0
415,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
416,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
417,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,0,legal,0
418,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
419,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
420,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
421,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
422,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,0,0,legal,0
423,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
424,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,0,legal,0
425,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
426,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,1
427,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
428,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
429,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
430,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
431,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,0,legal,0
432,2015,2015-01-22T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,0,legal,0
433,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
434,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
435,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,3,0,legal,0
436,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,0,0,legal,0
437,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
438,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
439,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
440,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
441,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,3,0,legal,0
442,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
443,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
444,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
445,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
446,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
447,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
448,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
449,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,3,0,legal,0
450,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
451,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,legal,0
452,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,legal,0
453,2015,2015-01-29T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,3,0,legal,0
454,2015,2015-01-25T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,1,0,legal,0
455,2015,2015-01-25T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,1,0,legal,0
456,2015,2015-01-25T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,3,0,legal,0
457,2015,2015-01-25T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,2,0,legal,0
458,2015,2015-01-25T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,1,0,legal,0
459,2015,2015-01-25T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,3,0,legal,0
460,2015,2015-01-25T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,1,0,legal,0
461,2015,2015-01-25T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,0,0,legal,0
462,2015,2015-01-25T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,2,0,legal,0
